CreateTime,ppeID,idBeacon,Sequence_number,Channel,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6,RSSI_7,Azim_1,Azim_2,Azim_3,Azim_4,Azim_5,Azim_6,Azim_7,Elev_1,Elev_2,Elev_3,Elev_4,Elev_5,Elev_6,Elev_7,X_sylabs,Y_sylabs,Z_sylabs,X_real,Y_real,Z_real,iq_i_1,iq_q_1,iq_i_2,iq_q_2,iq_i_3,iq_q_3,iq_i_4,iq_q_4,iq_i_5,iq_q_5,iq_i_6,iq_q_6,iq_i_7,iq_q_7
1740487326.170266,ble-pd-B43A31EB228D,0f675b84-a030-244c-9c9a-edfa27fd2351,3091,17,,-68.0,,,-65.0,-62.0,,,-2.843510625415513,,,1.264123732849236,2.324168332510174,,,0.4214425793439493,,,0.5163830409331328,0.3624512720798521,,,,,-4.74,0.39,1.96,,,"['[97.0', ' -26.0', ' -96.0', ' 14.0', ' 107.0', ' 7.0', -98.0, -31.0, 68.0, 17.0, -86.0, -62.0, 2.0, -69.0, 67.0, 48.0, -57.0, -32.0, 29.0, -57.0, 35.0, 63.0, -76.0, 11.0, -10.0, -9.0, 36.0, 109.0, -34.0, 40.0, -45.0, -46.0, -15.0, 30.0, 5.0, 12.0, 2.0, -54.0, -18.0, 55.0, 66.0, -47.0, -24.0, 85.0, 72.0, -20.0, 43.0, -26.0, -52.0, 59.0, 38.0, -37.0, 14.0, -15.0, -72.0, 90.0, 24.0, 16.0, -5.0, -21.0, -111.0, 33.0, -21.0, 23.0, 25.0, 11.0, -30.0, -6.0, 22.0, -7.0, 59.0, 12.0, -67.0, -89.0, 14.0, 29.0, -66.0, -77.0, 33.0, -26.0, 13.0, ' 61.0]']","['[-38.0', ' -96.0', ' 22.0', ' 107.0', ' 3.0', -108.0, -17.0, 102.0, 53.0, -6.0, 1.0, 49.0, -52.0, -47.0, 67.0, -44.0, 28.0, 19.0, -49.0, -93.0, 45.0, -42.0, 29.0, 76.0, -32.0, -49.0, 4.0, -31.0, 27.0, 50.0, -28.0, -49.0, -38.0, -32.0, 6.0, 102.0, -11.0, 59.0, -34.0, -47.0, -90.0, -78.0, 0.0, 36.0, -21.0, 37.0, 67.0, -79.0, 29.0, -1.0, -7.0, 35.0, 110.0, -49.0, 7.0, -7.0, -65.0, 40.0, 40.0, -27.0, -2.0, -10.0, -80.0, 43.0, 56.0, 43.0, 21.0, -1.0, -95.0, 6.0, -25.0, 26.0, 27.0, 59.0, 84.0, 13.0, -51.0, 4.0, -33.0, -82.0, 86.0, ' -5.0]']",,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,
1740487326.363466,ble-pd-B43A31EF7B34,b00e331b-e8c6-49bd-ce3b-0edad967d624,401,33,,-70.0,-79.0,-75.0,-64.0,,-61.0,,2.987396159106423,0.5676754232196554,0.9178014780484816,0.8991057375587328,,0.8602753162657626,,0.1607563595909394,0.1834920820673253,0.4212002982637794,0.3195483342911213,,0.3208447350690553,-2.610369920730591,2.2335455417633057,0.0708435177803039,-4.74,0.39,1.96,,,"['[49.0', 5.0, ' -50.0', -16.0, ' 45.0', 28.0, -37.0, -44.0, 15.0, 2.0, -37.0, 40.0, 61.0, -22.0, -38.0, 4.0, -24.0, 4.0, 51.0, -20.0, -82.0, 48.0, 11.0, 19.0, 54.0, -28.0, -65.0, 29.0, 71.0, -32.0, 30.0, -27.0, -100.0, 32.0, 80.0, -35.0, -23.0, 14.0, -79.0, 19.0, -24.0, 44.0, -21.0, -42.0, 38.0, 68.0, -35.0, -2.0, -3.0, -55.0, 16.0, 59.0, -23.0, -65.0, 38.0, -19.0, 31.0, 76.0, -41.0, -70.0, 33.0, 40.0, -17.0, 63.0, -36.0, -94.0, 25.0, 59.0, -31.0, 33.0, 0.0, -104.0, 26.0, 0.0, 65.0, -32.0, -40.0, 28.0, 55.0, ' -39.0', ' 43.0', ' -13.0]']","['[-3.0', ' -49.0', ' -10.0', ' 49.0', ' 23.0', -42.0, -34.0, 32.0, 65.0, -39.0, -21.0, 7.0, 20.0, -37.0, 84.0, -21.0, -71.0, 26.0, 38.0, -15.0, 16.0, -8.0, -79.0, 39.0, 62.0, -38.0, -16.0, 12.0, -55.0, 28.0, 82.0, -24.0, -8.0, 11.0, -31.0, 0.0, 121.0, -30.0, -73.0, 19.0, 46.0, 70.0, -41.0, -4.0, -7.0, -8.0, -20.0, 89.0, -24.0, -54.0, 23.0, 8.0, -3.0, 50.0, -30.0, -77.0, 26.0, 33.0, -27.0, 15.0, -2.0, -82.0, 39.0, 63.0, -10.0, 34.0, -4.0, -64.0, 13.0, 119.0, -34.0, -31.0, 7.0, 52.0, 53.0, -26.0, 17.0, -27.0, -38.0, ' 1.0', ' 74.0', ' -14.0]']","['[29.0', ' 68.0', ' 7.0', ' -58.0', -39.0, 42.0, 60.0, 0.0, 87.0, 0.0, 43.0, 48.0, -13.0, 25.0, -13.0, 13.0, 13.0, 3.0, 21.0, 37.0, -30.0, 41.0, -52.0, 42.0, 0.0, 19.0, -49.0, 5.0, -75.0, -5.0, -75.0, -30.0, -72.0, -11.0, -74.0, -12.0, -80.0, -16.0, -43.0, -6.0, 49.0, -31.0, 6.0, -9.0, -27.0, 86.0, -2.0, 96.0, 11.0, 22.0, 4.0, 34.0, 20.0, 61.0, 0.0, 70.0, -14.0, 23.0, 16.0, 57.0, 31.0, 81.0, 0.0, 62.0, 15.0, 62.0, 29.0, 51.0, 36.0, 26.0, 20.0, -16.0, 1.0, -66.0, -41.0, -11.0, -29.0, -11.0, -114.0, ' -16.0', ' -121.0', ' -33.0]']","['[62.0', ' -15.0', ' -70.0', -24.0, 56.0, 53.0, -28.0, -62.0, -40.0, -9.0, -23.0, -8.0, -110.0, -14.0, -119.0, -28.0, -46.0, -9.0, -61.0, -59.0, -57.0, -39.0, -43.0, -20.0, -27.0, -40.0, -36.0, -44.0, -45.0, 3.0, -16.0, 1.0, -17.0, -27.0, -2.0, -39.0, 30.0, -8.0, 58.0, 8.0, 39.0, 85.0, 8.0, 49.0, 36.0, 65.0, 26.0, 67.0, 30.0, 43.0, 9.0, 53.0, 73.0, 14.0, 56.0, -4.0, 48.0, 16.0, 42.0, -8.0, 35.0, -26.0, -5.0, -43.0, -22.0, -39.0, 10.0, -55.0, 9.0, -80.0, -4.0, -73.0, -2.0, 9.0, -81.0, 0.0, -38.0, -47.0, 16.0, ' -28.0', ' 18.0', ' -8.0]']","['[-57.0', ' -28.0', 36.0, 54.0, 0.0, -53.0, -41.0, 20.0, -54.0, 21.0, -106.0, -8.0, -20.0, -13.0, -5.0, 13.0, -43.0, 38.0, -15.0, -43.0, 0.0, 32.0, -78.0, 77.0, -14.0, -3.0, 51.0, -32.0, 14.0, 40.0, -58.0, 19.0, 26.0, -43.0, 17.0, 24.0, 11.0, -5.0, 13.0, -42.0, -44.0, 4.0, -7.0, 116.0, -4.0, 43.0, 8.0, 8.0, -4.0, 67.0, -50.0, 39.0, 35.0, -4.0, 0.0, 62.0, -94.0, 66.0, -13.0, -16.0, 39.0, -27.0, -21.0, 44.0, -59.0, 14.0, 30.0, -9.0, -6.0, 4.0, -18.0, -10.0, 33.0, 55.0, 49.0, -10.0, -76.0, 22.0, -49.0, ' 3.0', ' -3.0', ' 1.0]']","['[-8.0', 51.0, 45.0, -16.0, -58.0, -24.0, 38.0, 51.0, 67.0, -10.0, -52.0, 21.0, -47.0, 0.0, 2.0, -5.0, -48.0, 29.0, -44.0, -1.0, 8.0, -40.0, 1.0, 51.0, -86.0, 20.0, -35.0, -28.0, 24.0, -16.0, 3.0, 72.0, -51.0, 2.0, -3.0, -16.0, -23.0, 34.0, -1.0, -3.0, -31.0, -86.0, 21.0, -27.0, -23.0, 22.0, -11.0, -6.0, 12.0, 12.0, 1.0, 25.0, -29.0, -11.0, 54.0, -50.0, 9.0, 58.0, -20.0, 60.0, 2.0, -10.0, 36.0, -36.0, -44.0, 59.0, -28.0, 12.0, 28.0, 27.0, -35.0, 9.0, -26.0, -9.0, 68.0, -19.0, 90.0, 12.0, 10.0, ' 16.0', ' 6.0', ' -14.0]']",,,,,,
1740487326.620316,ble-pd-B43A31EB2289,9c795eba-8a2d-8dab-bd86-3fe90fa75e9f,3034,16,,,-91.0,,-73.0,-62.0,-53.0,,,1.078466258187436,,0.8363329644871461,1.4495250031596822,0.8159695607154474,,,0.0783247327922073,,0.6567837543747447,0.777971821916436,0.7560944595411255,-4.340138912200928,0.9889715313911438,-0.5722543597221375,-4.74,0.39,1.96,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","['[0.0', -44.0, ' -20.0', 25.0, 36.0, -10.0, -31.0, -8.0, 22.0, -9.0, -94.0, 15.0, 18.0, -25.0, 17.0, 14.0, 56.0, -27.0, 6.0, -1.0, -13.0, 6.0, 107.0, 17.0, -10.0, -19.0, 60.0, 30.0, 17.0, 30.0, -1.0, -30.0, 10.0, 13.0, 13.0, -13.0, -51.0, 3.0, -103.0, -7.0, 23.0, 48.0, -25.0, -48.0, 26.0, 8.0, 1.0, 46.0, 4.0, 37.0, -1.0, 36.0, 0.0, -16.0, 25.0, 73.0, -9.0, -31.0, -11.0, 44.0, 2.0, 26.0, 15.0, -28.0, -49.0, -7.0, 2.0, -26.0, -31.0, -60.0, -24.0, -126.0, -2.0, 44.0, 50.0, -48.0, 15.0, ' 19.0', ' -25.0', ' 37.0', ' 72.0', ' 10.0]']","['[-37.0', ' -5.0', ' 29.0', 28.0, -24.0, -33.0, 6.0, 42.0, 75.0, -50.0, 36.0, 25.0, -22.0, 43.0, 56.0, 18.0, -5.0, 16.0, 50.0, 4.0, -36.0, 43.0, 9.0, -16.0, -26.0, -4.0, 0.0, -26.0, 39.0, -16.0, -62.0, -21.0, -52.0, -20.0, -62.0, -25.0, -39.0, -34.0, -81.0, 13.0, 43.0, 28.0, -35.0, 71.0, 15.0, -27.0, 39.0, 8.0, 6.0, -36.0, 21.0, 34.0, -2.0, -26.0, 25.0, -64.0, -19.0, -8.0, 26.0, -27.0, -42.0, 29.0, -35.0, -58.0, -13.0, -51.0, -33.0, -61.0, -24.0, 1.0, -10.0, 6.0, 20.0, 10.0, -10.0, -10.0, 86.0, ' -16.0', ' -13.0', ' 34.0', ' -26.0', ' 13.0]']","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,
1740487326.838128,ble-pd-B43A31EF7B26,8956110a-83a6-7b49-dcc9-48e4b825d960,2895,21,,-69.0,-85.0,-80.0,-58.0,-58.0,-41.0,,-3.079315164130508,1.0194314336714316,2.170174818579182,1.7150260626840603,-1.8267996325440008,0.8328009821549606,,0.2772144632683142,0.1896025720304576,0.4117690128688864,0.8638278908988177,1.0641047136087058,0.3979815290602226,-4.837574005126953,1.2341911792755127,0.5347940325737,-4.74,0.39,1.96,,,"['[-37.0', -64.0, ' 19.0', 71.0, ' -3.0', -73.0, -15.0, 70.0, 104.0, -29.0, 10.0, 32.0, -61.0, -54.0, 13.0, 41.0, -33.0, 65.0, 4.0, -61.0, 59.0, 5.0, -53.0, 16.0, -20.0, -84.0, 21.0, 13.0, -43.0, 23.0, -1.0, -27.0, -14.0, 81.0, -15.0, 26.0, -52.0, -19.0, -37.0, 1.0, 62.0, 13.0, -79.0, 63.0, 37.0, -54.0, 20.0, 6.0, 42.0, 32.0, 64.0, -34.0, -23.0, 37.0, -53.0, -37.0, 42.0, -49.0, -72.0, 26.0, -40.0, 11.0, 48.0, -30.0, 10.0, -29.0, 10.0, -1.0, 45.0, -22.0, -6.0, -92.0, 25.0, 0.0, -96.0, -53.0, 56.0, 8.0, 3.0, ' 73.0', ' -4.0', ' 8.0]']","['[-60.0', ' 28.0', ' 68.0', ' -11.0', ' -72.0', -7.0, 70.0, 28.0, -57.0, -76.0, 67.0, 23.0, -25.0, 57.0, -1.0, 23.0, 59.0, 36.0, -42.0, 9.0, 4.0, -65.0, -6.0, 40.0, -44.0, -27.0, 20.0, -58.0, 45.0, 41.0, -33.0, 30.0, -25.0, -42.0, 7.0, 35.0, 7.0, 4.0, -85.0, 26.0, -42.0, -124.0, -14.0, 27.0, -11.0, 37.0, 74.0, -10.0, -21.0, 59.0, -33.0, -25.0, 58.0, -45.0, -43.0, 41.0, 6.0, -7.0, 53.0, -6.0, -44.0, 60.0, 4.0, -16.0, 37.0, 0.0, -93.0, 17.0, -2.0, 49.0, 21.0, -16.0, 12.0, -77.0, -76.0, 60.0, -38.0, -39.0, 67.0, ' 23.0', ' -10.0', ' -51.0]']","['[-26.0', ' 1.0', ' 29.0', ' 8.0', -22.0, -21.0, 7.0, 23.0, -37.0, -47.0, -24.0, -14.0, -3.0, -14.0, 12.0, -25.0, -19.0, 4.0, -7.0, 0.0, 18.0, 31.0, -11.0, 39.0, 7.0, -44.0, 35.0, -85.0, 42.0, -14.0, 61.0, -7.0, 2.0, 58.0, 33.0, -49.0, 39.0, 73.0, 38.0, 114.0, 2.0, -2.0, -13.0, -37.0, 66.0, -97.0, 40.0, -110.0, 6.0, -8.0, 24.0, -39.0, 32.0, -80.0, -13.0, -55.0, -68.0, -3.0, -87.0, -16.0, 12.0, -18.0, -20.0, -34.0, -19.0, -13.0, -75.0, -39.0, -35.0, -54.0, 56.0, -61.0, -31.0, -28.0, 37.0, 49.0, 31.0, 5.0, 22.0, ' 4.0', ' 12.0', ' 25.0]']","['[7.0', ' 29.0', ' 0.0', -23.0, -15.0, 15.0, 25.0, 1.0, 7.0, 17.0, 38.0, -67.0, 97.0, -43.0, 110.0, -2.0, 10.0, -22.0, 37.0, -34.0, 78.0, 8.0, 54.0, 69.0, 2.0, 98.0, 13.0, -5.0, 15.0, 21.0, 23.0, 21.0, 18.0, 70.0, 31.0, 38.0, 48.0, -66.0, 55.0, 9.0, 23.0, -38.0, -48.0, -26.0, -9.0, -13.0, -5.0, -1.0, -28.0, -18.0, 13.0, -12.0, 0.0, 8.0, 26.0, -24.0, 34.0, 6.0, -58.0, 34.0, -87.0, 42.0, -17.0, 51.0, -8.0, -6.0, 51.0, 29.0, -54.0, 37.0, 80.0, 32.0, 120.0, -2.0, 4.0, -8.0, -35.0, 65.0, -92.0, ' 42.0', ' -109.0', ' 7.0]']","['[8.0', ' 21.0', 8.0, -18.0, -21.0, 4.0, 23.0, 14.0, 4.0, 4.0, 67.0, 22.0, 31.0, -26.0, -36.0, -1.0, 0.0, 71.0, -12.0, 7.0, -16.0, -39.0, 26.0, -27.0, 3.0, 26.0, -51.0, 10.0, -4.0, -13.0, 46.0, -23.0, -22.0, 25.0, -27.0, -1.0, 33.0, 48.0, 15.0, 46.0, 17.0, 28.0, 31.0, 16.0, 6.0, -49.0, 8.0, 28.0, 56.0, -18.0, 45.0, -27.0, 3.0, 17.0, 19.0, 10.0, 77.0, -54.0, -22.0, -20.0, 19.0, 54.0, -19.0, -31.0, 29.0, -48.0, -124.0, 3.0, 49.0, 10.0, -22.0, -60.0, -11.0, -20.0, -14.0, -16.0, -73.0, -26.0, -13.0, ' 23.0', ' 25.0', ' -21.0]']","['[22.0', -1.0, -23.0, -14.0, 13.0, 24.0, 2.0, -20.0, -30.0, -30.0, -29.0, -12.0, 45.0, -4.0, -23.0, -58.0, 16.0, -58.0, 29.0, -5.0, -12.0, -13.0, -16.0, -73.0, 55.0, 16.0, 29.0, -20.0, -52.0, 20.0, 23.0, -27.0, 51.0, 121.0, 3.0, -49.0, -18.0, 12.0, 58.0, 4.0, 16.0, 10.0, 11.0, 72.0, 27.0, 24.0, -26.0, -30.0, 11.0, -3.0, 79.0, -17.0, 8.0, -12.0, -37.0, 30.0, -17.0, -7.0, 22.0, -55.0, 12.0, 7.0, -18.0, 40.0, -17.0, -30.0, 2.0, -29.0, 6.0, 35.0, 44.0, 5.0, 47.0, 14.0, 27.0, 27.0, 1.0, 0.0, -53.0, ' 12.0', ' 33.0', ' 55.0]']",,,,,,
1740487327.17257,ble-pd-B43A31EB228D,ba24bda1-1ed7-5487-207e-716e13944d2f,3092,22,,-70.0,-82.0,-81.0,-74.0,-59.0,,,-2.8030577410894275,1.1419925038818588,2.083287590118693,1.2111003769852404,2.372881832550102,,,0.4998574934285694,0.4063024086783079,0.384939995152292,0.4369879081433595,0.3371966397053672,,-3.77243447303772,1.1694554090499878,-2.5759644508361816,-4.74,0.39,1.96,,,"['[-85.0', ' -26.0', ' 80.0', ' 43.0', ' -71.0', ' -58.0', 55.0, 72.0, -13.0, -56.0, 94.0, 28.0, -24.0, 20.0, -55.0, -59.0, 49.0, 6.0, -51.0, -27.0, -1.0, -71.0, 80.0, 33.0, -10.0, 24.0, -16.0, -96.0, 42.0, 9.0, 15.0, 25.0, -26.0, -94.0, -10.0, 60.0, -17.0, 116.0, -12.0, -55.0, -89.0, -18.0, 62.0, -73.0, -29.0, 39.0, 0.0, 23.0, 62.0, -40.0, -16.0, 60.0, 47.0, -21.0, 70.0, -74.0, -45.0, 16.0, 4.0, 0.0, 71.0, -34.0, -51.0, 13.0, -8.0, 32.0, 102.0, 7.0, -83.0, 21.0, -101.0, 23.0, 65.0, 91.0, 50.0, -60.0, 41.0, 27.0, -48.0, -20.0, 8.0, ' -48.0]']","['[-17.0', ' 82.0', ' 32.0', ' -74.0', ' -50.0', 62.0, 65.0, -52.0, -77.0, 25.0, 43.0, -3.0, 43.0, 54.0, -76.0, 8.0, 12.0, -28.0, 32.0, 73.0, -53.0, 7.0, 0.0, -41.0, 23.0, 69.0, -38.0, -50.0, 7.0, -108.0, 59.0, 45.0, 21.0, 41.0, -7.0, -76.0, 11.0, 17.0, 28.0, 40.0, 25.0, 80.0, -4.0, -73.0, -5.0, -29.0, -60.0, 93.0, 14.0, -28.0, 20.0, -13.0, -59.0, 50.0, 20.0, -32.0, 27.0, -18.0, -71.0, 43.0, 80.0, -21.0, 99.0, -62.0, -50.0, -9.0, -8.0, 10.0, 44.0, -3.0, -60.0, -21.0, -17.0, 13.0, -71.0, -18.0, 95.0, 16.0, 13.0, 56.0, -95.0, ' -35.0]']","['[61.0', ' 5.0', ' -58.0', ' -34.0', 39.0, 51.0, -23.0, -59.0, -6.0, -28.0, -21.0, -29.0, 8.0, -36.0, -30.0, -52.0, 15.0, -22.0, -35.0, -46.0, 0.0, -90.0, -13.0, -116.0, -8.0, 11.0, -5.0, 18.0, -43.0, -9.0, -22.0, -72.0, 9.0, 8.0, 4.0, 22.0, -7.0, 7.0, -29.0, 6.0, -63.0, -1.0, -28.0, -21.0, -24.0, 1.0, -33.0, -33.0, -63.0, 14.0, -23.0, -30.0, -39.0, -4.0, -89.0, -11.0, -126.0, -6.0, 17.0, -8.0, 26.0, -39.0, -8.0, -13.0, -69.0, 6.0, 15.0, 0.0, 31.0, -9.0, 27.0, -26.0, 15.0, -60.0, -2.0, -35.0, -31.0, -29.0, 7.0, -35.0, -33.0, ' -67.0]']","['[-16.0', ' -59.0', ' -11.0', 50.0, 43.0, -37.0, -57.0, 7.0, 7.0, 7.0, -51.0, -22.0, -14.0, -61.0, 1.0, -87.0, 21.0, 20.0, -4.0, 37.0, -31.0, 10.0, -16.0, -16.0, -20.0, 33.0, 29.0, 40.0, 17.0, 53.0, 20.0, 68.0, 19.0, 43.0, -2.0, 53.0, 20.0, 97.0, 4.0, 114.0, 15.0, 4.0, 4.0, -37.0, -25.0, -7.0, -53.0, -7.0, -73.0, 15.0, 22.0, 0.0, 42.0, -31.0, 24.0, -16.0, -3.0, -22.0, 30.0, 36.0, 40.0, 25.0, 47.0, 20.0, 77.0, 17.0, 54.0, -6.0, 50.0, 15.0, 87.0, 3.0, 115.0, 17.0, 10.0, 8.0, -48.0, -19.0, -19.0, -43.0, 1.0, ' -71.0]']","['[-17.0', ' -36.0', -1.0, 30.0, 23.0, -13.0, -33.0, -8.0, -58.0, -30.0, 19.0, -86.0, 33.0, -25.0, -3.0, 87.0, -37.0, -47.0, 15.0, -74.0, 8.0, -1.0, -8.0, 21.0, 4.0, -63.0, 26.0, -59.0, -17.0, 45.0, -21.0, -20.0, 55.0, -96.0, 48.0, -37.0, -23.0, 43.0, 28.0, -68.0, -7.0, -57.0, -28.0, 20.0, -86.0, 33.0, -28.0, -8.0, 87.0, -35.0, -49.0, 15.0, -75.0, 9.0, -1.0, -11.0, 18.0, 4.0, -64.0, 28.0, -59.0, -19.0, 47.0, -25.0, -24.0, 55.0, -96.0, 49.0, -35.0, -20.0, 43.0, 28.0, -63.0, -9.0, -57.0, -31.0, 18.0, -84.0, 31.0, -25.0, -3.0, ' 90.0]']","['[-29.0', 8.0, 33.0, 13.0, -26.0, -28.0, 4.0, 31.0, -34.0, 62.0, -25.0, 32.0, 56.0, -68.0, 44.0, 33.0, -22.0, 70.0, 2.0, 7.0, 51.0, -27.0, 18.0, 77.0, -3.0, 48.0, 42.0, -30.0, 46.0, 9.0, 6.0, 116.0, -10.0, 42.0, 58.0, -49.0, 20.0, 22.0, -19.0, 104.0, 31.0, -34.0, 62.0, -22.0, 29.0, 55.0, -66.0, 44.0, 34.0, -20.0, 71.0, 1.0, 4.0, 50.0, -28.0, 18.0, 77.0, -1.0, 51.0, 40.0, -30.0, 45.0, 11.0, 7.0, 116.0, -8.0, 39.0, 60.0, -50.0, 20.0, 23.0, -19.0, 104.0, 32.0, -34.0, 64.0, -22.0, 30.0, 55.0, -69.0, 42.0, ' 37.0]']",,,,,,
